item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM006197,ORD001571,PROD00249,2,59795,15
ITEM006198,ORD003764,PROD00141,2,51225,30
ITEM006199,ORD003917,PROD00227,4,34114,0
ITEM006200,ORD001903,PROD00091,1,18269,5
ITEM006201,ORD001893,PROD00021,4,50977,25
ITEM006202,ORD003009,PROD00149,5,40551,20
ITEM006203,ORD000661,PROD00186,2,4938,30
ITEM006204,ORD004860,PROD00048,4,44975,20
ITEM006205,ORD002612,PROD00064,1,42950,5
ITEM006206,ORD000468,PROD00089,3,46641,15
ITEM006207,ORD000028,PROD00127,1,53718,15
ITEM006208,ORD004576,PROD00142,4,24873,0
ITEM006209,ORD004734,PROD00157,3,37415,10
ITEM006210,ORD001621,PROD00201,5,52228,15
ITEM006211,ORD004134,PROD00107,3,30188,15
ITEM006212,ORD000580,PROD00061,4,8508,30
ITEM006213,ORD002666,PROD00234,5,1052,30
ITEM006214,ORD002108,PROD00142,5,23788,0
ITEM006215,ORD002277,PROD00192,3,48786,10
ITEM006216,ORD004774,PROD00086,2,10974,10
ITEM006217,ORD001548,PROD00182,3,6907,5
ITEM006218,ORD000552,PROD00090,1,48960,10
ITEM006219,ORD003388,PROD00054,-3,6608,20
ITEM006220,ORD000816,PROD00007,3,7491,25
ITEM006221,ORD002529,PROD00088,5,27217,15
ITEM006222,ORD003514,PROD00059,1,44374,5
ITEM006223,ORD004960,PROD00003,4,49865,10
ITEM006224,ORD002063,PROD00017,3,48401,0
ITEM006225,ORD001167,PROD00037,4,15855,15
ITEM006226,ORD003440,PROD00222,2,17392,5
ITEM006227,ORD003819,PROD00223,4,55565,20
ITEM006228,ORD001414,PROD00056,1,46789,5
ITEM006229,ORD004227,PROD00021,5,7642,5
ITEM006230,ORD004312,PROD00209,-4,4437,30
ITEM006231,ORD004672,PROD00193,5,43150,25
ITEM006232,ORD002517,PROD00173,2,23454,30
ITEM006233,ORD002623,PROD00225,4,48909,25
ITEM006234,ORD000579,PROD00232,2,54111,0
ITEM006235,ORD002599,PROD00243,2,29216,25
ITEM006236,ORD004080,PROD00229,5,28029,5
ITEM006237,ORD002506,PROD00156,2,4909,0
ITEM006238,ORD000133,PROD00137,2,15937,0
ITEM006239,ORD001973,PROD00014,5,26694,5
ITEM006240,ORD002739,PROD00201,4,48272,30
ITEM006241,ORD000216,PROD00007,5,58536,10
ITEM006242,ORD000783,PROD00131,2,53648,20
ITEM006243,ORD003421,PROD00077,1,16255,25
ITEM006244,ORD000760,PROD00174,5,24694,25
ITEM006245,ORD000555,PROD00129,1,3218,5
ITEM006246,ORD002072,PROD00007,2,20259,0
ITEM006247,ORD000374,PROD00035,5,6017,15
ITEM006248,ORD000514,PROD00109,5,17456,15
ITEM006249,ORD003651,PROD00165,5,31140,20
ITEM006250,ORD000527,PROD00073,-2,12340,30
ITEM006251,ORD003918,PROD00221,5,40052,20
ITEM006252,ORD001052,PROD00247,1,14037,25
ITEM006253,ORD002551,PROD00171,1,18656,5
ITEM006254,ORD001679,PROD00079,4,17064,5
ITEM006255,ORD000356,PROD00106,3,8800,0
ITEM006256,ORD000369,PROD00207,3,4647,30
ITEM006257,ORD003237,PROD00001,1,19582,30
ITEM006258,ORD002395,PROD00029,1,1085,25
ITEM006259,ORD002755,PROD00094,2,8292,5
ITEM006260,ORD004680,PROD00078,3,49137,15
ITEM006261,ORD003870,PROD00195,2,3401,25
ITEM006262,ORD001048,PROD00174,2,45168,25
ITEM006263,ORD003468,PROD00194,2,39411,10
ITEM006264,ORD000698,PROD00126,4,8850,25
ITEM006265,ORD000629,PROD00182,4,52395,30
ITEM006266,ORD004915,PROD00229,5,52777,30
ITEM006267,ORD004070,PROD00184,5,38445,20
ITEM006268,ORD003719,PROD00126,5,59690,30
ITEM006269,ORD003588,PROD00235,4,31503,25
ITEM006270,ORD001784,PROD00129,3,56973,0
ITEM006271,ORD000627,PROD00033,4,30755,25
ITEM006272,ORD000689,PROD00137,2,40045,20
ITEM006273,ORD003740,PROD00165,5,14928,20
ITEM006274,ORD004151,PROD00122,2,3034,10
ITEM006275,ORD002960,PROD00030,2,2845,10
ITEM006276,ORD002799,PROD00190,5,16874,10
ITEM006277,ORD000693,PROD00166,5,27162,20
ITEM006278,ORD001830,PROD00072,4,54583,25
ITEM006279,ORD000251,PROD00128,1,35594,20
ITEM006280,ORD002554,PROD00187,5,43378,15
ITEM006281,ORD000877,PROD00090,1,16551,25
ITEM006282,ORD004178,PROD00085,4,53047,10
ITEM006283,ORD000869,PROD00197,5,12929,20
ITEM006284,ORD001954,PROD00170,5,42083,10
ITEM006285,ORD000271,PROD00093,4,47505,5
ITEM006286,ORD004923,PROD00049,3,54513,10
ITEM006287,ORD003671,PROD00021,2,38542,5
ITEM006288,ORD000255,PROD00242,5,21022,10
ITEM006289,ORD002573,PROD00217,4,15235,20
ITEM006290,ORD000070,PROD00036,4,59046,15
ITEM006291,ORD000612,PROD00197,1,48723,15
ITEM006292,ORD004579,PROD00169,3,13224,15
ITEM006293,ORD002838,PROD00092,3,12483,0
ITEM006294,ORD001795,PROD00173,3,47419,10
ITEM006295,ORD000296,PROD00116,3,17796,10
ITEM006296,ORD003385,PROD00117,5,46713,20
ITEM006297,ORD004306,PROD00138,4,46079,20
ITEM006298,ORD001110,PROD00250,5,57757,5
ITEM006299,ORD000318,PROD00117,1,50257,0
ITEM006300,ORD000075,PROD00237,2,44807,25
ITEM006301,ORD002543,PROD00127,3,1719,30
ITEM006302,ORD001424,PROD00076,1,8478,30
ITEM006303,ORD003634,PROD00094,4,7223,25
ITEM006304,ORD000128,PROD00229,4,35520,25
ITEM006305,ORD002545,PROD00142,3,6511,0
ITEM006306,ORD000671,PROD00134,4,27094,15
ITEM006307,ORD001221,PROD00246,4,17150,10
ITEM006308,ORD002395,PROD00077,4,8562,30
ITEM006309,ORD002120,PROD00145,4,4185,25
ITEM006310,ORD000674,PROD00030,5,27459,15
ITEM006311,ORD003795,PROD00120,1,7998,20
ITEM006312,ORD001287,PROD00084,-1,15434,5
ITEM006313,ORD002337,PROD00169,4,51192,0
ITEM006314,ORD000239,PROD00119,3,14988,30
ITEM006315,ORD003082,PROD00169,2,9121,10
ITEM006316,ORD004640,PROD00158,4,50938,20
ITEM006317,ORD004922,PROD00208,4,43374,10
ITEM006318,ORD000468,PROD00067,1,49764,5
ITEM006319,ORD003802,PROD00114,2,33947,0
ITEM006320,ORD004098,PROD00239,5,39280,25
ITEM006321,ORD002140,PROD00104,-5,37879,5
ITEM006322,ORD003827,PROD00006,5,10841,10
ITEM006323,ORD000993,PROD00027,3,56338,20
ITEM006324,ORD004192,PROD00110,2,4178,0
ITEM006325,ORD002028,PROD00022,3,16360,5
ITEM006326,ORD003105,PROD00209,3,23714,25
ITEM006327,ORD001022,PROD00043,3,6650,20
ITEM006328,ORD000661,PROD00230,4,24365,20
ITEM006329,ORD002014,PROD00070,4,4026,0
ITEM006330,ORD003771,PROD00070,2,59513,30
ITEM006331,ORD001267,PROD00091,2,48065,30
ITEM006332,ORD003843,PROD00076,4,53126,25
ITEM006333,ORD002709,PROD00054,1,53549,30
ITEM006334,ORD000749,PROD00225,4,9348,10
ITEM006335,ORD000599,PROD00211,2,13767,0
ITEM006336,ORD000545,PROD00030,3,17197,0
ITEM006337,ORD001127,PROD00008,5,55085,0
ITEM006338,ORD000840,PROD00064,4,1058,15
ITEM006339,ORD001671,PROD00014,4,42873,20
ITEM006340,ORD001054,PROD00046,1,23924,30
ITEM006341,ORD002170,PROD00042,1,44530,10
ITEM006342,ORD002002,PROD00192,4,51691,15
ITEM006343,ORD004592,PROD00068,3,53797,5
ITEM006344,ORD003477,PROD00031,2,21006,30
ITEM006345,ORD000891,PROD00247,1,54859,15
ITEM006346,ORD004677,PROD00184,3,44082,30
ITEM006347,ORD001161,PROD00106,5,20687,10
ITEM006348,ORD002699,PROD00081,1,35292,10
ITEM006349,ORD002595,PROD00138,2,29043,30
ITEM006350,ORD001043,PROD00185,2,26611,20
ITEM006351,ORD004374,PROD00028,5,24466,0
ITEM006352,ORD004756,PROD00210,3,56104,20
ITEM006353,ORD001569,PROD00035,3,2357,5
ITEM006354,ORD003035,PROD00152,2,23063,20
ITEM006355,ORD004188,PROD00015,2,54398,10
ITEM006356,ORD002731,PROD00225,2,44187,25
ITEM006357,ORD000248,PROD00087,2,33591,20
ITEM006358,ORD002590,PROD00012,1,53113,15
ITEM006359,ORD004166,PROD00023,4,47228,25
ITEM006360,ORD003696,PROD00207,5,45265,25
ITEM006361,ORD002415,PROD00234,2,23939,10
ITEM006362,ORD002298,PROD00181,2,23770,5
ITEM006363,ORD003953,PROD00065,4,32566,15
ITEM006364,ORD004633,PROD00100,3,51326,10
ITEM006365,ORD002010,PROD00009,3,52356,20
ITEM006366,ORD000434,PROD00013,3,28292,10
ITEM006367,ORD004656,PROD00137,4,870,15
ITEM006368,ORD002439,PROD00140,5,9194,15
ITEM006369,ORD003748,PROD00094,4,8551,25
ITEM006370,ORD004071,PROD00119,3,52881,5
ITEM006371,ORD004608,PROD00091,5,15233,30
ITEM006372,ORD003112,PROD00006,3,43109,30
ITEM006373,ORD000994,PROD00006,5,6897,5
ITEM006374,ORD001288,PROD00221,3,1896,15
ITEM006375,ORD002902,PROD00188,3,16899,30
ITEM006376,ORD000357,PROD00024,2,39821,15
ITEM006377,ORD001824,PROD00037,4,4261,20
ITEM006378,ORD003608,PROD00145,3,31018,0
ITEM006379,ORD002954,PROD00172,2,26326,5
ITEM006380,ORD002431,PROD00052,1,46611,15
ITEM006381,ORD000466,PROD00056,1,45233,15
ITEM006382,ORD001894,PROD00192,2,24661,0
ITEM006383,ORD004895,PROD00131,5,19773,5
ITEM006384,ORD001267,PROD00118,5,17251,10
ITEM006385,ORD001273,PROD00176,5,37865,10
ITEM006386,ORD004091,PROD00152,2,28308,0
ITEM006387,ORD002151,PROD00087,3,37649,15
ITEM006388,ORD002903,PROD00183,3,39916,25
ITEM006389,ORD003739,PROD00188,5,23502,30
ITEM006390,ORD001420,PROD00115,5,57699,0
ITEM006391,ORD004039,PROD00182,2,47856,0
ITEM006392,ORD001178,PROD00113,3,44933,25
ITEM006393,ORD001088,PROD00218,1,34974,5
ITEM006394,ORD000194,PROD00042,2,45046,10
ITEM006395,ORD003229,PROD00221,2,39602,5
ITEM006396,ORD000839,PROD00119,2,31481,15
ITEM006397,ORD000250,PROD00197,4,53757,10
ITEM006398,ORD003191,PROD00087,3,2949,10
ITEM006399,ORD001339,PROD00142,3,6807,0
ITEM006400,ORD000651,PROD00245,4,15465,20
ITEM006401,ORD000054,PROD00241,1,1342,10
ITEM006402,ORD001076,PROD00137,2,46656,30
ITEM006403,ORD003907,PROD00199,5,10912,0
ITEM006404,ORD002774,PROD00151,3,44810,25
ITEM006405,ORD004309,PROD00184,3,11421,30
ITEM006406,ORD003441,PROD00126,2,29290,30
ITEM006407,ORD001496,PROD00053,4,52374,10
ITEM006408,ORD002171,PROD00056,5,14075,10
ITEM006409,ORD003743,PROD00050,2,54034,25
ITEM006410,ORD004261,PROD00247,2,47187,15
ITEM006411,ORD004739,PROD00048,2,40140,15
ITEM006412,ORD000981,PROD00011,1,54358,10
ITEM006413,ORD000012,PROD00126,1,9340,15
ITEM006414,ORD000555,PROD00066,4,49883,5
ITEM006415,ORD002060,PROD00245,2,58891,25
ITEM006416,ORD003135,PROD00249,5,25555,20
ITEM006417,ORD004070,PROD00018,3,14493,30
ITEM006418,ORD003903,PROD00064,3,59453,10
ITEM006419,ORD001487,PROD00002,1,2026,10
ITEM006420,ORD001594,PROD00017,5,37510,20
ITEM006421,ORD000249,PROD00171,5,29999,5
ITEM006422,ORD003902,PROD00160,5,23981,0
ITEM006423,ORD003827,PROD00116,-2,55435,5
ITEM006424,ORD003903,PROD00050,2,7210,5
ITEM006425,ORD002551,PROD00133,3,5912,25
ITEM006426,ORD001310,PROD00176,3,3686,30
ITEM006427,ORD004969,PROD00164,4,44198,10
ITEM006428,ORD003375,PROD00140,1,34738,5
ITEM006429,ORD000482,PROD00121,1,316,20
ITEM006430,ORD004594,PROD00168,2,11626,0
ITEM006431,ORD001284,PROD00242,4,5896,30
ITEM006432,ORD002288,PROD00089,1,34539,20
ITEM006433,ORD002649,PROD00146,2,16376,20
ITEM006434,ORD001077,PROD00061,4,50921,0
ITEM006435,ORD002686,PROD00208,2,5240,30
ITEM006436,ORD004228,PROD00185,5,59736,30
ITEM006437,ORD003771,PROD00093,4,23288,0
ITEM006438,ORD000243,PROD00051,4,52044,20
ITEM006439,ORD004513,PROD00135,2,13185,0
ITEM006440,ORD003555,PROD00222,5,4015,30
ITEM006441,ORD002319,PROD00241,1,58364,20
ITEM006442,ORD000097,PROD00044,1,30764,10
ITEM006443,ORD000197,PROD00013,3,8279,5
ITEM006444,ORD004475,PROD00109,4,33935,25
ITEM006445,ORD004225,PROD00180,4,42873,10
ITEM006446,ORD004434,PROD00087,4,21569,10
ITEM006447,ORD004711,PROD00193,1,38815,10
ITEM006448,ORD000354,PROD00076,1,20200,10
ITEM006449,ORD001442,PROD00231,5,54619,15
ITEM006450,ORD002387,PROD00174,2,25913,15
ITEM006451,ORD001459,PROD00129,4,8684,15
ITEM006452,ORD004426,PROD00234,4,22524,0
ITEM006453,ORD001101,PROD00011,1,19176,30
ITEM006454,ORD004534,PROD00070,3,52285,5
ITEM006455,ORD002124,PROD00233,3,3313,25
ITEM006456,ORD003990,PROD00225,4,9883,0
ITEM006457,ORD001585,PROD00238,4,17391,25
ITEM006458,ORD001649,PROD00220,3,39934,30
ITEM006459,ORD000874,PROD00109,5,59561,10
ITEM006460,ORD000275,PROD00114,4,29734,10
ITEM006461,ORD004586,PROD00173,5,58915,25
ITEM006462,ORD002949,PROD00137,4,37238,20
ITEM006463,ORD000618,PROD00246,3,29563,10
ITEM006464,ORD003578,PROD00118,1,3878,15
ITEM006465,ORD000751,PROD00130,2,28401,10
ITEM006466,ORD004744,PROD00116,4,41247,5
ITEM006467,ORD001775,PROD00117,5,40352,10
ITEM006468,ORD001312,PROD00072,4,3733,0
ITEM006469,ORD000898,PROD00111,5,14243,30
ITEM006470,ORD004896,PROD00134,3,23655,25
ITEM006471,ORD002023,PROD00240,2,58879,10
ITEM006472,ORD002216,PROD00113,4,36120,0
ITEM006473,ORD003953,PROD00161,1,19484,0
ITEM006474,ORD002823,PROD00018,5,13466,15
ITEM006475,ORD003058,PROD00101,5,55219,15
ITEM006476,ORD004830,PROD00036,5,11993,15
ITEM006477,ORD001807,PROD00172,-1,54936,30
ITEM006478,ORD002805,PROD00199,2,31077,5
ITEM006479,ORD002984,PROD00100,4,8020,5
ITEM006480,ORD001265,PROD00219,4,12397,0
ITEM006481,ORD004527,PROD00200,2,618,0
ITEM006482,ORD004145,PROD00221,3,30304,25
ITEM006483,ORD004809,PROD00030,5,23167,30
ITEM006484,ORD002499,PROD00047,3,15643,5
ITEM006485,ORD003119,PROD00006,3,51129,15
ITEM006486,ORD000007,PROD00225,1,38332,20
ITEM006487,ORD004405,PROD00055,3,32485,30
ITEM006488,ORD000379,PROD00179,4,43118,20
ITEM006489,ORD002201,PROD00019,2,2320,5
ITEM006490,ORD003324,PROD00087,2,54158,25
ITEM006491,ORD004224,PROD00083,2,8492,20
ITEM006492,ORD002187,PROD00158,4,48290,20
ITEM006493,ORD003615,PROD00209,5,56602,15
ITEM006494,ORD000357,PROD00110,1,48558,15
ITEM006495,ORD002232,PROD00241,1,1931,15
ITEM006496,ORD002278,PROD00202,4,6808,30
ITEM006497,ORD003647,PROD00009,2,16521,30
ITEM006498,ORD004844,PROD00021,1,51675,10
ITEM006499,ORD001614,PROD00100,4,20542,10
ITEM006500,ORD003126,PROD00062,5,28983,0
ITEM006501,ORD003756,PROD00112,5,59965,25
ITEM006502,ORD002931,PROD00229,2,57643,0
ITEM006503,ORD002467,PROD00214,4,46691,15
ITEM006504,ORD002089,PROD00249,1,48734,10
ITEM006505,ORD003581,PROD00110,3,54913,20
ITEM006506,ORD002380,PROD00195,1,34609,5
ITEM006507,ORD002520,PROD00018,5,47776,15
ITEM006508,ORD004145,PROD00093,3,11463,15
ITEM006509,ORD002054,PROD00028,2,41441,0
ITEM006510,ORD003852,PROD00045,5,33272,20
ITEM006511,ORD002116,PROD00176,4,13881,25
ITEM006512,ORD001320,PROD00035,5,11573,0
ITEM006513,ORD004721,PROD00223,2,47076,5
ITEM006514,ORD004294,PROD00230,5,54989,30
ITEM006515,ORD004614,PROD00202,2,8339,10
ITEM006516,ORD001007,PROD00055,-1,1237,15
ITEM006517,ORD000056,PROD00075,2,43672,25
ITEM006518,ORD002877,PROD00108,3,33818,10
ITEM006519,ORD000583,PROD00094,4,52405,15
ITEM006520,ORD003807,PROD00167,3,7539,25
ITEM006521,ORD002431,PROD00081,4,25897,0
ITEM006522,ORD001890,PROD00148,4,36217,20
ITEM006523,ORD003293,PROD00176,1,58754,0
ITEM006524,ORD003283,PROD00126,3,24586,15
ITEM006525,ORD003273,PROD00239,4,49572,30
ITEM006526,ORD003548,PROD00099,3,53805,15
ITEM006527,ORD003938,PROD00250,4,56747,10
ITEM006528,ORD002891,PROD00033,4,3371,20
ITEM006529,ORD002802,PROD00218,1,33076,25
ITEM006530,ORD002547,PROD00085,2,38711,15
ITEM006531,ORD004023,PROD00094,3,12427,0
ITEM006532,ORD004402,PROD00133,1,19142,20
ITEM006533,ORD004861,PROD00143,4,34982,5
ITEM006534,ORD003835,PROD00093,5,32258,5
ITEM006535,ORD001162,PROD00043,3,48822,10
ITEM006536,ORD004539,PROD00093,1,28554,0
ITEM006537,ORD001395,PROD00153,1,27442,20
ITEM006538,ORD001902,PROD00166,5,30932,30
ITEM006539,ORD002258,PROD00009,5,28598,30
ITEM006540,ORD003924,PROD00036,1,25197,30
ITEM006541,ORD003538,PROD00052,3,27489,30
ITEM006542,ORD001329,PROD00205,5,2752,5
ITEM006543,ORD000456,PROD00050,1,17139,5
ITEM006544,ORD001556,PROD00146,1,35950,25
ITEM006545,ORD000163,PROD00230,2,16147,30
ITEM006546,ORD004165,PROD00068,1,7410,0
ITEM006547,ORD002062,PROD00129,1,26546,10
ITEM006548,ORD004285,PROD00128,5,21493,10
ITEM006549,ORD002372,PROD00092,3,24648,5
ITEM006550,ORD000855,PROD00088,2,37623,15
ITEM006551,ORD003376,PROD00156,1,18419,5
ITEM006552,ORD003726,PROD00182,4,16877,10
ITEM006553,ORD000597,PROD00240,5,14136,10
ITEM006554,ORD001637,PROD00167,4,37778,20
ITEM006555,ORD000730,PROD00169,5,30202,25
ITEM006556,ORD003256,PROD00245,2,21807,10
ITEM006557,ORD002028,PROD00169,4,40776,15
ITEM006558,ORD004446,PROD00183,2,53245,30
ITEM006559,ORD004401,PROD00112,5,23591,25
ITEM006560,ORD004374,PROD00237,3,4775,15
ITEM006561,ORD003171,PROD00232,2,21731,25
ITEM006562,ORD004916,PROD00158,1,45683,0
ITEM006563,ORD003541,PROD00034,5,7564,30
ITEM006564,ORD004938,PROD00079,3,56707,15
ITEM006565,ORD001378,PROD00152,4,27884,25
ITEM006566,ORD004397,PROD00073,2,26077,30
ITEM006567,ORD002965,PROD00215,2,28586,20
ITEM006568,ORD003749,PROD00049,1,32101,20
ITEM006569,ORD004967,PROD00227,4,31848,20
ITEM006570,ORD000033,PROD00034,1,6228,30
ITEM006571,ORD004971,PROD00195,4,53593,0
ITEM006572,ORD002563,PROD00220,1,44843,30
ITEM006573,ORD001540,PROD00139,2,55132,0
ITEM006574,ORD001054,PROD00032,4,10710,0
ITEM006575,ORD004687,PROD00011,3,42042,0
ITEM006576,ORD003136,PROD00044,3,59219,10
ITEM006577,ORD002218,PROD00107,3,53745,25
ITEM006578,ORD000769,PROD00101,2,10163,0
ITEM006579,ORD001779,PROD00162,3,28154,15
ITEM006580,ORD002891,PROD00010,2,39728,5
ITEM006581,ORD001546,PROD00188,5,10501,10
ITEM006582,ORD002647,PROD00062,2,25417,5
ITEM006583,ORD000119,PROD00061,5,6286,10
ITEM006584,ORD002572,PROD00081,-1,42453,15
ITEM006585,ORD002326,PROD00017,5,49892,20
ITEM006586,ORD000503,PROD00037,3,58887,5
ITEM006587,ORD001554,PROD00193,3,34982,10
ITEM006588,ORD002294,PROD00095,3,3528,15
ITEM006589,ORD004918,PROD00055,1,50105,25
ITEM006590,ORD000444,PROD00219,2,12364,20
ITEM006591,ORD004982,PROD00203,5,42220,20
ITEM006592,ORD002171,PROD00070,4,1901,5
ITEM006593,ORD001657,PROD00023,1,20110,30
ITEM006594,ORD000099,PROD00120,1,59760,20
ITEM006595,ORD004566,PROD00045,4,6604,25
ITEM006596,ORD001979,PROD00241,2,44712,10
ITEM006597,ORD004006,PROD00122,2,49877,30
ITEM006598,ORD002905,PROD00088,2,32381,15
ITEM006599,ORD000532,PROD00113,3,29190,15
ITEM006600,ORD003898,PROD00243,2,29385,10
ITEM006601,ORD002540,PROD00143,2,22421,10
ITEM006602,ORD000798,PROD00047,1,19180,15
ITEM006603,ORD000867,PROD00087,4,26926,15
ITEM006604,ORD004728,PROD00191,2,38317,5
ITEM006605,ORD001469,PROD00119,2,40094,10
ITEM006606,ORD000566,PROD00089,1,54843,5
ITEM006607,ORD001702,PROD00227,1,42352,0
ITEM006608,ORD001824,PROD00163,-3,54728,30
ITEM006609,ORD003578,PROD00041,2,37615,0
ITEM006610,ORD004421,PROD00249,4,40849,30
ITEM006611,ORD004131,PROD00047,5,42507,10
ITEM006612,ORD003877,PROD00049,3,53538,15
ITEM006613,ORD004629,PROD00018,2,46493,30
ITEM006614,ORD004946,PROD00222,2,39819,30
ITEM006615,ORD000917,PROD00177,1,14786,15
ITEM006616,ORD003618,PROD00089,5,7485,5
ITEM006617,ORD002971,PROD00081,5,16187,20
ITEM006618,ORD002358,PROD00206,4,44075,0
ITEM006619,ORD000734,PROD00108,2,5823,30
ITEM006620,ORD003208,PROD00220,2,11917,0
ITEM006621,ORD000376,PROD00001,3,39493,0
ITEM006622,ORD001554,PROD00101,3,54967,10
ITEM006623,ORD003214,PROD00069,3,57745,5
ITEM006624,ORD001314,PROD00192,3,16748,5
ITEM006625,ORD003428,PROD00151,5,53276,30
ITEM006626,ORD001281,PROD00177,1,16872,5
ITEM006627,ORD003797,PROD00162,1,41688,0
ITEM006628,ORD003261,PROD00184,2,11123,15
ITEM006629,ORD001288,PROD00119,5,15961,10
ITEM006630,ORD004156,PROD00232,5,3377,30
ITEM006631,ORD003952,PROD00028,4,36041,10
ITEM006632,ORD001544,PROD00139,1,39725,5
ITEM006633,ORD000117,PROD00012,3,14589,0
ITEM006634,ORD003466,PROD00055,5,3143,0
ITEM006635,ORD003475,PROD00166,2,22720,20
ITEM006636,ORD002324,PROD00104,4,29525,10
ITEM006637,ORD000988,PROD00123,3,36444,15
ITEM006638,ORD002532,PROD00247,2,36524,25
ITEM006639,ORD001977,PROD00075,4,43175,0
ITEM006640,ORD001775,PROD00057,3,52953,15
ITEM006641,ORD003102,PROD00091,2,46944,10
ITEM006642,ORD004329,PROD00073,4,56377,30
ITEM006643,ORD003366,PROD00189,1,22201,10
ITEM006644,ORD003814,PROD00081,2,22116,0
ITEM006645,ORD000557,PROD00210,4,13670,10
ITEM006646,ORD004094,PROD00102,5,24315,0
ITEM006647,ORD002941,PROD00181,5,44511,15
ITEM006648,ORD003346,PROD00084,5,23953,20
ITEM006649,ORD001874,PROD00181,4,1126,0
ITEM006650,ORD002579,PROD00040,2,29640,25
ITEM006651,ORD003238,PROD00189,2,37614,30
ITEM006652,ORD001145,PROD00023,3,34105,10
ITEM006653,ORD001508,PROD00249,1,37259,5
ITEM006654,ORD002176,PROD00087,2,21669,0
ITEM006655,ORD003017,PROD00215,3,31754,20
ITEM006656,ORD001069,PROD00059,2,29998,25
ITEM006657,ORD000370,PROD00070,4,26284,15
ITEM006658,ORD003520,PROD00079,1,18960,5
ITEM006659,ORD003866,PROD00012,2,4062,5
ITEM006660,ORD003987,PROD00040,5,5377,5
ITEM006661,ORD001170,PROD00032,2,38988,20
ITEM006662,ORD001641,PROD00093,1,40927,30
ITEM006663,ORD001559,PROD00156,2,20707,25
ITEM006664,ORD003026,PROD00009,2,11191,20
ITEM006665,ORD002504,PROD00146,1,47243,25
ITEM006666,ORD004563,PROD00067,-4,59136,5
ITEM006667,ORD003544,PROD00174,1,30503,30
ITEM006668,ORD001624,PROD00155,5,53383,10
ITEM006669,ORD004412,PROD00240,1,36067,15
ITEM006670,ORD002409,PROD00193,2,43503,25
ITEM006671,ORD000197,PROD00013,4,26702,15
ITEM006672,ORD002546,PROD00078,4,33446,5
ITEM006673,ORD003091,PROD00156,4,28542,15
ITEM006674,ORD001819,PROD00111,3,45377,20
ITEM006675,ORD002534,PROD00054,1,44864,20
ITEM006676,ORD001301,PROD00225,5,27069,20
ITEM006677,ORD000135,PROD00136,3,59637,25
ITEM006678,ORD001481,PROD00086,3,22280,20
ITEM006679,ORD003906,PROD00203,4,11124,20
ITEM006680,ORD004634,PROD00193,2,25007,15
ITEM006681,ORD001170,PROD00084,2,14109,30
ITEM006682,ORD001302,PROD00125,-4,48430,30
ITEM006683,ORD003383,PROD00236,2,41719,10
ITEM006684,ORD004963,PROD00183,5,54041,25
ITEM006685,ORD002216,PROD00120,2,31336,0
ITEM006686,ORD001974,PROD00065,2,12911,30
ITEM006687,ORD003410,PROD00102,3,57659,15
ITEM006688,ORD000821,PROD00240,1,3312,10
ITEM006689,ORD003165,PROD00023,3,39588,25
ITEM006690,ORD004205,PROD00102,5,3458,15
ITEM006691,ORD004497,PROD00099,2,33209,30
ITEM006692,ORD003858,PROD00242,5,45873,20
ITEM006693,ORD002053,PROD00155,5,11402,10
ITEM006694,ORD002014,PROD00175,3,58593,0
ITEM006695,ORD004261,PROD00246,5,23907,0
ITEM006696,ORD002655,PROD00107,4,41036,25
ITEM006697,ORD002456,PROD00070,1,15343,25
ITEM006698,ORD004426,PROD00059,1,56011,20
ITEM006699,ORD004461,PROD00064,2,57239,0
ITEM006700,ORD003237,PROD00149,5,2112,0
ITEM006701,ORD003448,PROD00150,2,17854,15
ITEM006702,ORD001667,PROD00127,1,53023,5
ITEM006703,ORD002030,PROD00162,4,39783,30
ITEM006704,ORD000020,PROD00024,-5,36412,30
ITEM006705,ORD000228,PROD00020,2,10782,30
ITEM006706,ORD004106,PROD00196,4,14394,0
ITEM006707,ORD000049,PROD00161,3,12121,0
ITEM006708,ORD000815,PROD00094,2,16058,20
ITEM006709,ORD001597,PROD00063,2,14472,0
ITEM006710,ORD001777,PROD00174,-4,42056,30
ITEM006711,ORD000040,PROD00152,1,19376,30
ITEM006712,ORD001376,PROD00125,5,11928,0
ITEM006713,ORD001002,PROD00141,1,12331,5
ITEM006714,ORD001535,PROD00009,5,28247,15
ITEM006715,ORD002849,PROD00155,1,12288,20
ITEM006716,ORD002007,PROD00026,1,59122,30
ITEM006717,ORD002624,PROD00103,4,32147,25
ITEM006718,ORD000113,PROD00002,5,46010,25
ITEM006719,ORD004767,PROD00164,1,45536,0
ITEM006720,ORD002808,PROD00216,1,30637,15
ITEM006721,ORD001427,PROD00241,2,54093,30
ITEM006722,ORD004339,PROD00062,3,56001,10
ITEM006723,ORD004181,PROD00233,3,14633,30
ITEM006724,ORD000596,PROD00081,4,7753,10
ITEM006725,ORD002495,PROD00112,3,47406,15
ITEM006726,ORD003811,PROD00250,5,7854,0
ITEM006727,ORD004526,PROD00116,1,59145,25
ITEM006728,ORD001153,PROD00137,1,9040,15
ITEM006729,ORD002085,PROD00014,2,59683,0
ITEM006730,ORD004258,PROD00003,1,41144,5
ITEM006731,ORD002319,PROD00161,5,47950,5
ITEM006732,ORD001465,PROD00215,5,42342,0
ITEM006733,ORD003117,PROD00171,2,11292,0
