order_id,customer_id,order_date,status,region_code
ORD002535,CUST00907,2023-11-22 02:37:00,CANCELLED,WEST
ORD002536,CUST00275,2025-06-04 10:15:31,RETURNED,CENTRAL
ORD002537,CUST00434,2024-10-28 06:04:25,PLACED,WEST
ORD002538,CUST00831,2024-03-18 13:19:29,DELIVERED,CENTRAL
ORD002539,CUST00191,2024-09-30 02:51:52,CANCELLED,WEST
ORD002540,CUST00096,2024-03-05 17:55:24,PLACED,CENTRAL
ORD002541,,2023-10-12 19:03:01,CANCELLED,SOUTH
ORD002542,CUST00664,2024-09-06 01:19:24,SHIPPED,WEST
ORD002543,CUST00540,2025-12-10 11:42:14,RETURNED,NORTH
ORD002544,CUST00298,2025-01-13 07:39:08,CANCELLED,WEST
ORD002545,CUST00082,2024-12-28 20:19:28,CANCELLED,EAST
ORD002546,CUST00153,2023-11-14 12:30:00,SHIPPED,EAST
ORD002547,CUST00862,2023-10-17 09:51:27,SHIPPED,CENTRAL
ORD002548,CUST00438,2024-04-02 06:20:25,DELIVERED,CENTRAL
ORD002549,CUST00049,2025-06-13 15:28:04,RETURNED,NORTH
ORD002550,CUST00940,2024-08-02 14:38:44,PLACED,CENTRAL
ORD002551,CUST00111,2025-07-03 02:14:23,RETURNED,WEST
ORD002552,CUST00423,2024-07-30 15:08:42,PLACED,WEST
ORD002553,CUST00677,2025-05-15 14:26:21,RETURNED,EAST
ORD002554,CUST00364,2026-04-04 02:26:19,DELIVERED,CENTRAL
ORD002555,,2024-02-02 02:02:43,RETURNED,NORTH
ORD002556,CUST00117,2024-07-01 00:00:00,CANCELLED,SOUTH
ORD002557,CUST00806,2025-11-28 09:42:45,SHIPPED,WEST
ORD002558,CUST00047,2025-07-26 09:24:27,PLACED,WEST
ORD002559,CUST00898,2023-08-29 00:00:00,DELIVERED,EAST
ORD002560,CUST00602,2025-01-13 13:00:54,CANCELLED,WEST
ORD002561,CUST00639,2024-09-16 03:56:59,DELIVERED,EAST
ORD002562,CUST00990,2025-03-12 17:53:24,SHIPPED,SOUTH
ORD002563,CUST00190,2025-03-25 07:39:24,PLACED,CENTRAL
ORD002564,CUST00266,2026-02-15 13:16:05,PLACED,WEST
ORD002565,CUST00548,2026-05-21 03:49:57,PLACED,NORTH
ORD002566,,2024-01-15 06:40:25,PLACED,NORTH
ORD002567,CUST00176,2025-05-13 17:02:23,CANCELLED,WEST
ORD002568,CUST00709,2025-01-18 00:00:00,CANCELLED,CENTRAL
ORD002569,CUST00744,2025-09-02 00:24:14,CANCELLED,EAST
ORD002570,CUST00634,2026-02-23 05:45:29,RETURNED,EAST
ORD002571,CUST00708,2024-10-28 03:20:28,CANCELLED,EAST
ORD002572,CUST00090,2025-01-29 09:42:30,SHIPPED,SOUTH
ORD002573,CUST00015,2023-11-05 14:32:45,SHIPPED,NORTH
ORD002574,CUST00836,2026-05-23 16:05:08,PLACED,SOUTH
ORD002575,CUST00880,2025-03-31 18:47:25,PLACED,SOUTH
ORD002576,CUST00493,2025-08-22 20:41:37,SHIPPED,SOUTH
ORD002577,CUST00447,2025-05-28 00:00:00,RETURNED,SOUTH
ORD002578,CUST00089,2024-08-10 04:42:34,DELIVERED,WEST
ORD002579,CUST00152,2026-05-24 05:18:34,CANCELLED,WEST
ORD002580,CUST00023,2023-09-03 04:51:12,PLACED,SOUTH
ORD002581,CUST00925,2026-02-16 23:56:57,SHIPPED,WEST
ORD002582,CUST00987,2026-03-25 02:53:11,CANCELLED,WEST
ORD002583,CUST00021,2023-09-25 13:05:39,CANCELLED,CENTRAL
ORD002584,CUST00249,2024-07-13 05:13:26,SHIPPED,EAST
ORD002585,CUST00584,2026-06-19 22:11:17,CANCELLED,NORTH
ORD002586,,2025-11-16 01:56:50,PLACED,NORTH
ORD002587,CUST00646,2023-07-11 05:55:38,CANCELLED,WEST
ORD002588,,2024-02-24 00:17:25,CANCELLED,CENTRAL
ORD002589,CUST00611,2023-12-09 11:35:13,RETURNED,EAST
ORD002590,CUST00038,2024-09-22 10:24:19,CANCELLED,WEST
ORD002591,CUST00498,2025-02-01 17:26:27,RETURNED,CENTRAL
ORD002592,CUST00743,2024-02-29 16:07:57,RETURNED,WEST
ORD002593,CUST00238,2025-11-30 13:55:07,PLACED,CENTRAL
ORD002594,CUST00020,2025-03-10 04:02:44,CANCELLED,CENTRAL
ORD002595,CUST00324,2023-10-20 06:38:06,RETURNED,NORTH
ORD002596,CUST00275,2024-06-09 09:44:51,CANCELLED,WEST
ORD002597,CUST00120,2025-02-20 23:47:42,CANCELLED,CENTRAL
ORD002598,CUST00962,2025-06-16 00:47:13,DELIVERED,WEST
ORD002599,CUST00715,2026-05-03 09:32:02,CANCELLED,NORTH
ORD002600,CUST00166,2023-11-21 03:50:30,DELIVERED,SOUTH
ORD002601,CUST00481,2024-12-21 23:08:34,DELIVERED,WEST
ORD002602,CUST00238,2025-06-21 14:58:06,RETURNED,SOUTH
ORD002603,CUST00602,2025-06-25 16:19:02,DELIVERED,CENTRAL
ORD002604,CUST00874,2026-03-22 23:21:01,CANCELLED,SOUTH
ORD002605,CUST00905,2025-10-07 04:21:14,DELIVERED,WEST
ORD002606,CUST00983,2025-06-20 00:46:07,CANCELLED,EAST
ORD002607,CUST00816,2023-12-15 10:02:45,CANCELLED,SOUTH
ORD002608,CUST00637,2023-11-09 05:29:21,SHIPPED,EAST
ORD002609,CUST00708,2024-04-03 22:52:14,PLACED,WEST
ORD002610,CUST00133,2023-12-14 05:18:40,SHIPPED,SOUTH
ORD002611,CUST00161,2025-03-06 12:58:13,RETURNED,WEST
ORD002612,CUST00104,2025-05-01 17:28:04,CANCELLED,WEST
ORD002613,CUST00311,2024-03-05 00:00:00,SHIPPED,SOUTH
ORD002614,CUST00571,2025-03-13 15:33:39,PLACED,NORTH
ORD002615,CUST00368,2024-11-20 13:23:11,DELIVERED,EAST
ORD002616,CUST00694,2023-10-07 01:27:56,SHIPPED,SOUTH
ORD002617,CUST00848,2024-11-02 19:01:47,RETURNED,NORTH
ORD002618,CUST00827,2024-12-11 20:16:03,PLACED,EAST
ORD002619,CUST00441,2026-01-22 00:00:00,PLACED,CENTRAL
ORD002620,CUST00233,2025-07-23 08:11:06,PLACED,CENTRAL
ORD002621,CUST00230,2024-05-24 05:24:25,CANCELLED,EAST
ORD002622,CUST00349,2026-06-23 21:05:34,DELIVERED,NORTH
ORD002623,CUST00789,2025-07-07 16:32:29,RETURNED,EAST
ORD002624,CUST00918,2023-12-23 12:11:28,SHIPPED,CENTRAL
ORD002625,CUST00619,2024-09-03 08:22:02,PLACED,NORTH
ORD002626,CUST00949,2025-06-04 01:42:47,CANCELLED,WEST
ORD002627,CUST00986,2023-08-27 09:03:42,PLACED,NORTH
ORD002628,CUST00801,2025-10-22 15:53:37,RETURNED,CENTRAL
ORD002629,CUST00801,2024-02-25 20:14:32,PLACED,CENTRAL
ORD002630,CUST00043,2025-06-27 23:27:10,RETURNED,NORTH
ORD002631,CUST00172,2024-02-09 22:56:25,PLACED,SOUTH
ORD002632,CUST00933,2026-03-19 10:47:22,DELIVERED,SOUTH
ORD002633,CUST00746,2024-05-25 12:32:11,DELIVERED,WEST
ORD002634,CUST00781,2024-11-07 07:12:54,RETURNED,WEST
ORD002635,CUST00751,2025-11-27 14:04:09,PLACED,SOUTH
ORD002636,CUST00663,2023-08-16 13:36:29,DELIVERED,EAST
ORD002637,CUST00839,2026-01-17 15:34:58,SHIPPED,NORTH
ORD002638,CUST00869,2025-02-08 15:50:19,SHIPPED,WEST
ORD002639,CUST00993,2023-10-03 20:14:34,CANCELLED,NORTH
ORD002640,CUST00252,2025-01-10 11:13:10,CANCELLED,EAST
ORD002641,CUST00294,2025-04-27 01:26:45,RETURNED,SOUTH
ORD002642,CUST00088,2025-07-03 07:47:00,DELIVERED,EAST
ORD002643,CUST00733,2024-05-25 10:41:53,CANCELLED,EAST
ORD002644,CUST00645,2023-09-20 21:56:55,SHIPPED,SOUTH
ORD002645,CUST00772,2024-05-22 10:49:08,RETURNED,WEST
ORD002646,CUST00807,2023-03-08 00:00:00,SHIPPED,SOUTH
ORD002647,CUST00822,2026-05-25 22:54:41,CANCELLED,WEST
ORD002648,CUST00941,2025-04-15 21:24:22,CANCELLED,WEST
ORD002649,CUST00975,2024-08-21 02:27:34,RETURNED,EAST
ORD002650,CUST00967,2024-07-24 11:41:29,PLACED,WEST
ORD002651,CUST00150,2026-03-12 09:55:58,PLACED,CENTRAL
ORD002652,CUST00967,2024-03-28 11:29:10,PLACED,NORTH
ORD002653,CUST00347,2023-11-05 18:18:06,DELIVERED,WEST
ORD002654,CUST00791,2024-02-04 02:09:52,SHIPPED,WEST
ORD002655,CUST00063,2023-10-14 11:57:26,CANCELLED,NORTH
ORD002656,CUST00677,2024-08-27 09:43:23,SHIPPED,CENTRAL
ORD002657,CUST00060,2025-03-19 03:50:25,RETURNED,EAST
ORD002658,CUST00430,2023-11-02 20:07:45,CANCELLED,CENTRAL
ORD002659,CUST00895,2024-10-04 08:35:41,DELIVERED,EAST
ORD002660,CUST00932,2025-05-30 03:59:05,DELIVERED,NORTH
ORD002661,CUST00847,2025-04-10 22:09:28,DELIVERED,CENTRAL
ORD002662,CUST00626,2025-09-21 02:55:57,SHIPPED,WEST
ORD002663,CUST00457,2024-05-26 12:12:07,SHIPPED,CENTRAL
ORD002664,CUST00640,2026-05-04 03:56:43,RETURNED,WEST
ORD002665,CUST00715,2024-08-04 22:41:11,DELIVERED,WEST
ORD002666,CUST00795,2024-04-09 20:43:43,SHIPPED,EAST
ORD002667,CUST00087,2023-09-20 09:27:01,PLACED,CENTRAL
ORD002668,CUST00343,2023-11-19 12:15:09,CANCELLED,SOUTH
ORD002669,CUST00533,2025-04-24 14:42:33,RETURNED,EAST
ORD002670,CUST00219,2024-12-11 05:11:26,PLACED,CENTRAL
ORD002671,CUST00566,2024-10-02 03:12:46,DELIVERED,CENTRAL
ORD002672,CUST00349,2024-03-10 12:02:17,SHIPPED,NORTH
ORD002673,CUST00029,2024-05-02 10:20:07,RETURNED,CENTRAL
ORD002674,CUST00265,2024-12-22 11:45:19,SHIPPED,EAST
ORD002675,CUST00744,2025-04-09 23:00:48,CANCELLED,CENTRAL
ORD002676,CUST00114,2025-07-16 02:05:01,PLACED,EAST
ORD002677,CUST00266,2025-07-06 13:41:45,RETURNED,EAST
ORD002678,CUST00127,2025-10-07 18:54:51,PLACED,NORTH
ORD002679,CUST00460,2026-06-02 23:15:17,DELIVERED,CENTRAL
ORD002680,CUST00755,2024-03-04 12:43:07,PLACED,WEST
ORD002681,CUST00348,2026-06-15 04:16:54,SHIPPED,CENTRAL
ORD002682,CUST00580,2025-05-07 10:16:48,RETURNED,CENTRAL
ORD002683,CUST00240,2024-12-30 21:40:58,DELIVERED,EAST
ORD002684,CUST00292,2026-06-09 07:01:50,RETURNED,SOUTH
ORD002685,CUST00732,2025-11-30 20:44:48,CANCELLED,CENTRAL
ORD002686,CUST00756,2025-02-22 09:54:27,SHIPPED,NORTH
ORD002687,CUST00336,2023-07-14 08:03:58,RETURNED,CENTRAL
ORD002688,CUST00198,2025-11-16 05:58:30,DELIVERED,WEST
ORD002689,CUST00101,2026-01-11 12:21:43,SHIPPED,WEST
ORD002690,CUST00849,2024-05-02 08:38:43,CANCELLED,NORTH
ORD002691,CUST00095,2023-10-27 18:42:42,PLACED,WEST
ORD002692,,2026-05-01 13:14:21,SHIPPED,WEST
ORD002693,CUST00220,2025-12-13 13:26:21,CANCELLED,NORTH
ORD002694,CUST00379,2026-02-10 15:02:24,RETURNED,WEST
ORD002695,CUST00603,2024-02-08 13:30:51,RETURNED,CENTRAL
ORD002696,,2024-11-12 19:25:04,CANCELLED,EAST
ORD002697,CUST00599,2026-04-25 11:51:12,CANCELLED,WEST
ORD002698,CUST00451,2024-11-01 14:20:17,CANCELLED,WEST
ORD002699,CUST00844,2023-07-20 22:42:51,SHIPPED,SOUTH
ORD002700,CUST00518,2024-02-17 17:04:24,SHIPPED,WEST
ORD002701,CUST00729,2025-06-10 09:50:31,CANCELLED,SOUTH
ORD002702,,2024-02-13 00:29:28,RETURNED,CENTRAL
ORD002703,CUST00121,2025-08-12 18:28:36,SHIPPED,WEST
ORD002704,CUST00485,2024-11-01 10:19:55,PLACED,SOUTH
ORD002705,CUST00967,2023-12-22 09:21:50,RETURNED,EAST
ORD002706,CUST00944,2026-05-10 20:17:42,PLACED,CENTRAL
ORD002707,CUST00873,2025-03-21 04:59:05,CANCELLED,NORTH
ORD002708,CUST00124,2024-08-10 03:47:14,DELIVERED,CENTRAL
ORD002709,CUST00297,2025-09-14 18:35:10,PLACED,CENTRAL
ORD002710,CUST00157,2023-07-04 14:52:37,PLACED,EAST
ORD002711,CUST00313,2025-05-28 19:50:54,DELIVERED,EAST
ORD002712,CUST00302,2024-01-10 04:52:11,CANCELLED,NORTH
ORD002713,CUST00811,2026-03-10 05:57:06,SHIPPED,SOUTH
ORD002714,CUST00803,2025-05-26 00:00:00,RETURNED,WEST
ORD002715,CUST00050,2026-03-17 10:19:20,DELIVERED,EAST
ORD002716,CUST00221,2025-12-13 09:15:03,SHIPPED,WEST
ORD002717,CUST00003,2023-11-27 06:50:42,PLACED,CENTRAL
ORD002718,CUST00358,2023-08-24 14:05:18,PLACED,NORTH
ORD002719,CUST00428,2024-06-02 12:38:25,CANCELLED,CENTRAL
ORD002720,CUST00318,2024-04-15 10:09:02,RETURNED,WEST
ORD002721,CUST00922,2025-04-11 15:05:36,DELIVERED,WEST
ORD002722,CUST00487,2026-06-14 19:11:05,RETURNED,SOUTH
ORD002723,CUST00781,2025-10-24 05:21:46,SHIPPED,CENTRAL
ORD002724,CUST00652,2024-03-12 22:29:16,CANCELLED,WEST
ORD002725,CUST00684,2026-01-17 10:35:06,CANCELLED,SOUTH
ORD002726,CUST00888,2025-02-04 10:07:19,DELIVERED,NORTH
ORD002727,CUST00820,2024-05-29 15:58:29,RETURNED,CENTRAL
ORD002728,CUST00420,2024-12-20 15:21:46,CANCELLED,SOUTH
ORD002729,CUST00922,2024-05-19 18:19:37,CANCELLED,EAST
ORD002730,CUST00554,2024-04-20 20:43:00,PLACED,WEST
ORD002731,CUST00754,2026-05-19 16:10:12,DELIVERED,NORTH
ORD002732,CUST00887,2025-12-10 23:48:48,SHIPPED,NORTH
ORD002733,CUST00586,2023-07-21 05:34:59,DELIVERED,CENTRAL
ORD002734,CUST00661,2025-01-24 01:57:08,PLACED,CENTRAL
ORD002735,CUST00088,2025-01-14 01:01:59,SHIPPED,CENTRAL
ORD002736,CUST00555,2023-07-24 01:26:49,RETURNED,NORTH
ORD002737,CUST00981,2024-10-09 23:05:54,RETURNED,CENTRAL
ORD002738,CUST00194,2024-10-17 18:17:35,CANCELLED,CENTRAL
ORD002739,CUST00919,2025-08-16 20:53:08,PLACED,NORTH
ORD002740,CUST00675,2024-01-08 16:38:11,RETURNED,SOUTH
ORD002741,CUST00986,2026-06-19 06:13:32,PLACED,EAST
ORD002742,CUST00806,2025-08-12 06:43:57,SHIPPED,SOUTH
ORD002743,CUST00850,2026-04-01 22:58:24,RETURNED,WEST
ORD002744,CUST00087,2025-06-06 06:36:40,RETURNED,CENTRAL
ORD002745,CUST00329,2025-04-02 02:50:04,CANCELLED,CENTRAL
ORD002746,CUST00047,2025-03-27 10:07:19,CANCELLED,NORTH
ORD002747,CUST00349,2024-12-26 07:11:58,CANCELLED,SOUTH
ORD002748,CUST00425,2024-12-27 01:10:43,PLACED,CENTRAL
ORD002749,CUST00325,2025-10-18 00:00:00,CANCELLED,EAST
ORD002750,CUST00094,2025-04-20 10:36:05,PLACED,NORTH
ORD002751,CUST00555,2025-09-18 14:58:38,SHIPPED,EAST
ORD002752,CUST00148,2024-12-01 14:18:59,SHIPPED,EAST
ORD002753,CUST00787,2023-12-22 00:54:19,PLACED,SOUTH
ORD002754,CUST00315,2024-03-28 00:36:23,CANCELLED,SOUTH
ORD002755,CUST00061,2025-06-10 15:58:30,RETURNED,EAST
ORD002756,CUST00186,2025-04-24 09:05:29,PLACED,NORTH
ORD002757,CUST00306,2025-01-28 12:46:12,CANCELLED,NORTH
ORD002758,CUST00328,2024-03-29 16:55:20,SHIPPED,WEST
ORD002759,CUST00915,2025-11-03 13:56:22,DELIVERED,EAST
ORD002760,CUST00385,2026-01-08 00:58:01,PLACED,NORTH
ORD002761,CUST00208,2024-03-07 14:05:25,SHIPPED,CENTRAL
ORD002762,CUST00601,2025-10-19 01:27:34,SHIPPED,WEST
ORD002763,CUST00521,2025-05-06 00:26:02,RETURNED,WEST
ORD002764,CUST00973,2025-02-10 15:30:16,PLACED,EAST
ORD002765,CUST00063,2024-09-13 16:24:15,DELIVERED,WEST
ORD002766,CUST00567,2026-04-18 13:40:19,CANCELLED,NORTH
ORD002767,CUST00496,2026-06-02 12:49:18,PLACED,WEST
ORD002768,CUST00649,2026-05-20 16:32:16,SHIPPED,NORTH
ORD002769,CUST00276,2025-05-08 12:44:20,RETURNED,CENTRAL
ORD002770,CUST00692,2026-03-09 23:01:26,PLACED,SOUTH
ORD002771,CUST00782,2024-09-10 22:03:25,RETURNED,SOUTH
ORD002772,CUST00312,2026-06-23 13:42:10,RETURNED,WEST
ORD002773,CUST00457,2026-02-16 15:06:16,PLACED,CENTRAL
ORD002774,CUST00209,2023-11-30 01:10:16,SHIPPED,EAST
ORD002775,CUST00554,2023-11-12 00:30:35,SHIPPED,SOUTH
ORD002776,CUST00551,2023-12-07 04:11:10,CANCELLED,CENTRAL
ORD002777,CUST00463,2023-11-15 03:44:14,PLACED,NORTH
ORD002778,,2026-04-03 01:33:10,CANCELLED,CENTRAL
ORD002779,,2023-07-24 10:13:00,SHIPPED,NORTH
ORD002780,CUST00062,2026-02-10 05:38:40,CANCELLED,EAST
ORD002781,CUST00613,2025-03-28 19:24:36,DELIVERED,WEST
ORD002782,CUST00360,2023-12-06 23:05:17,SHIPPED,CENTRAL
ORD002783,CUST00861,2025-08-08 01:06:35,RETURNED,EAST
ORD002784,CUST00047,2026-02-21 23:42:00,SHIPPED,CENTRAL
ORD002785,CUST00577,2025-10-22 02:56:19,PLACED,EAST
ORD002786,CUST00092,2023-11-30 18:57:19,CANCELLED,NORTH
ORD002787,CUST00851,2026-03-09 01:19:20,SHIPPED,CENTRAL
ORD002788,CUST00287,2025-05-18 19:09:57,CANCELLED,SOUTH
ORD002789,CUST00626,2025-08-18 20:28:13,RETURNED,EAST
ORD002790,CUST00906,2025-12-17 19:45:04,DELIVERED,EAST
ORD002791,CUST00771,2023-08-18 14:32:01,CANCELLED,EAST
ORD002792,CUST00252,2026-05-01 03:49:51,DELIVERED,EAST
ORD002793,CUST00216,2024-09-21 06:12:51,CANCELLED,CENTRAL
ORD002794,CUST00337,2025-04-12 08:25:14,PLACED,SOUTH
ORD002795,CUST00662,2024-05-23 00:55:15,PLACED,CENTRAL
ORD002796,CUST00488,2024-06-09 03:20:16,PLACED,NORTH
ORD002797,CUST00689,2025-06-04 03:37:23,SHIPPED,WEST
ORD002798,CUST00570,2025-11-01 18:28:50,CANCELLED,WEST
ORD002799,CUST00552,2025-02-09 21:28:43,PLACED,NORTH
ORD002800,CUST00552,2023-12-23 18:42:12,PLACED,WEST
ORD002801,CUST00689,2024-04-27 00:00:00,PLACED,EAST
ORD002802,CUST00996,2025-06-27 08:47:21,CANCELLED,CENTRAL
ORD002803,CUST00367,2024-01-08 05:16:23,CANCELLED,SOUTH
ORD002804,CUST00860,2024-12-24 13:37:05,PLACED,NORTH
ORD002805,CUST00474,2025-06-18 14:59:43,DELIVERED,SOUTH
ORD002806,,2025-03-31 09:06:56,PLACED,SOUTH
ORD002807,CUST00761,2026-03-26 15:53:39,PLACED,EAST
ORD002808,,2026-06-26 06:39:42,DELIVERED,SOUTH
ORD002809,CUST00093,2025-03-04 18:36:19,RETURNED,EAST
ORD002810,CUST00828,2023-07-10 17:19:57,SHIPPED,SOUTH
ORD002811,CUST00506,2025-01-30 21:31:33,DELIVERED,NORTH
ORD002812,CUST00288,2024-06-10 18:45:15,CANCELLED,CENTRAL
ORD002813,CUST00215,2025-08-25 09:01:53,PLACED,SOUTH
ORD002814,CUST00841,2024-09-11 11:19:55,CANCELLED,NORTH
ORD002815,CUST00891,2024-08-17 14:59:04,DELIVERED,CENTRAL
ORD002816,CUST00513,2026-04-17 03:13:54,CANCELLED,SOUTH
ORD002817,CUST00566,2024-08-12 19:01:58,SHIPPED,CENTRAL
ORD002818,CUST00689,2024-10-18 10:22:18,RETURNED,CENTRAL
ORD002819,CUST00180,2025-04-03 03:32:43,PLACED,CENTRAL
ORD002820,CUST00132,2026-05-09 20:15:59,PLACED,SOUTH
ORD002821,CUST00266,2024-07-08 03:35:42,RETURNED,SOUTH
ORD002822,CUST00903,2023-07-05 08:47:51,RETURNED,EAST
ORD002823,CUST00197,2025-04-02 21:35:07,PLACED,CENTRAL
ORD002824,,2023-08-18 15:59:26,DELIVERED,CENTRAL
ORD002825,CUST00905,2023-07-23 00:47:44,CANCELLED,NORTH
ORD002826,CUST00961,2023-08-08 16:20:42,CANCELLED,NORTH
ORD002827,CUST00875,2024-02-22 04:02:24,DELIVERED,WEST
ORD002828,CUST00865,2025-01-30 12:39:01,CANCELLED,EAST
ORD002829,CUST00125,2025-12-09 00:00:00,RETURNED,WEST
ORD002830,CUST00508,2026-01-15 21:23:19,DELIVERED,CENTRAL
ORD002831,CUST00778,2024-11-03 01:58:05,PLACED,SOUTH
ORD002832,CUST00049,2024-11-30 10:51:04,DELIVERED,WEST
ORD002833,CUST00546,2024-03-19 15:09:57,CANCELLED,EAST
ORD002834,CUST00006,2025-03-12 00:00:00,CANCELLED,SOUTH
ORD002835,CUST00343,2025-04-26 22:05:19,PLACED,CENTRAL
ORD002836,CUST00828,2024-07-08 13:54:36,PLACED,SOUTH
ORD002837,CUST00707,2025-11-08 05:15:57,CANCELLED,NORTH
ORD002838,CUST00940,2025-02-25 20:50:25,SHIPPED,SOUTH
ORD002839,CUST00169,2024-04-23 04:41:35,DELIVERED,EAST
ORD002840,CUST00065,2026-02-10 05:55:33,PLACED,NORTH
ORD002841,CUST00492,2026-03-26 00:02:49,CANCELLED,NORTH
ORD002842,CUST00607,2025-02-28 21:44:27,DELIVERED,EAST
ORD002843,CUST00254,2023-09-17 00:52:17,PLACED,WEST
ORD002844,CUST00245,2025-12-12 13:44:13,DELIVERED,NORTH
ORD002845,CUST00842,2025-04-25 11:53:29,DELIVERED,CENTRAL
ORD002846,CUST00814,2024-01-15 02:25:54,SHIPPED,NORTH
ORD002847,CUST00795,2026-03-13 07:47:16,RETURNED,CENTRAL
ORD002848,CUST00450,2025-02-24 09:23:44,PLACED,WEST
ORD002849,CUST00593,2024-03-24 18:26:31,PLACED,NORTH
ORD002850,CUST00998,2025-03-16 03:09:32,PLACED,NORTH
ORD002851,CUST00387,2024-11-04 02:21:01,DELIVERED,NORTH
ORD002852,CUST00802,2025-09-09 11:16:48,SHIPPED,NORTH
ORD002853,CUST00942,2024-03-01 01:00:01,CANCELLED,NORTH
ORD002854,CUST00309,2025-05-08 09:18:21,RETURNED,WEST
ORD002855,CUST00068,2024-06-21 16:57:36,PLACED,NORTH
ORD002856,CUST00573,2023-11-30 14:19:36,PLACED,EAST
ORD002857,CUST00871,2024-01-11 03:43:37,CANCELLED,WEST
ORD002858,CUST00099,2025-08-20 05:51:29,RETURNED,WEST
ORD002859,CUST00239,2023-12-29 19:02:52,RETURNED,CENTRAL
ORD002860,CUST00011,2026-03-05 19:37:19,CANCELLED,WEST
ORD002861,CUST00476,2025-11-12 00:00:00,CANCELLED,CENTRAL
ORD002862,CUST00635,2025-02-26 21:03:57,PLACED,EAST
ORD002863,CUST00667,2026-02-27 09:55:01,PLACED,WEST
ORD002864,CUST00530,2024-08-06 03:52:29,DELIVERED,CENTRAL
ORD002865,CUST00198,2025-11-03 19:36:15,PLACED,NORTH
ORD002866,CUST00013,2024-03-01 23:43:28,RETURNED,NORTH
ORD002867,CUST00608,2024-11-10 17:54:31,SHIPPED,CENTRAL
ORD002868,CUST00130,2024-05-10 10:36:44,RETURNED,EAST
ORD002869,CUST00364,2023-11-20 18:34:11,CANCELLED,WEST
ORD002870,,2023-11-20 18:58:45,RETURNED,WEST
ORD002871,,2023-08-07 17:43:47,SHIPPED,SOUTH
ORD002872,CUST00817,2025-05-08 10:01:52,PLACED,NORTH
ORD002873,CUST00131,2023-07-16 19:57:54,DELIVERED,CENTRAL
ORD002874,CUST00447,2026-03-01 20:39:54,RETURNED,EAST
ORD002875,CUST00319,2026-01-05 13:10:47,RETURNED,CENTRAL
ORD002876,CUST00795,2024-02-21 15:51:31,SHIPPED,SOUTH
ORD002877,CUST00481,2023-08-11 02:56:07,DELIVERED,CENTRAL
ORD002878,CUST00352,2026-02-13 02:13:03,DELIVERED,EAST
ORD002879,CUST00994,2025-10-20 11:22:19,PLACED,CENTRAL
ORD002880,CUST00601,2023-10-29 06:38:40,SHIPPED,NORTH
ORD002881,CUST00244,2025-12-03 03:48:43,RETURNED,CENTRAL
ORD002882,CUST00880,2025-02-11 22:52:44,PLACED,WEST
ORD002883,CUST00353,2023-07-08 00:00:00,SHIPPED,SOUTH
ORD002884,CUST00656,2024-01-17 16:58:31,SHIPPED,NORTH
ORD002885,CUST00350,2025-06-02 17:11:17,SHIPPED,WEST
ORD002886,CUST00712,2026-03-10 12:17:36,CANCELLED,CENTRAL
ORD002887,CUST00710,2026-03-05 21:53:09,DELIVERED,CENTRAL
ORD002888,CUST00580,2025-01-05 05:31:28,DELIVERED,CENTRAL
ORD002889,CUST00307,2024-04-13 17:04:25,CANCELLED,EAST
ORD002890,,2024-07-05 07:16:20,PLACED,WEST
ORD002891,CUST00898,2026-04-07 13:36:10,PLACED,WEST
ORD002892,CUST00225,2024-06-07 09:25:36,PLACED,SOUTH
ORD002893,CUST00710,2024-10-02 03:51:58,SHIPPED,WEST
ORD002894,CUST00639,2024-04-25 00:15:30,SHIPPED,SOUTH
ORD002895,,2025-10-07 15:35:36,DELIVERED,WEST
ORD002896,CUST00211,2024-07-13 21:32:24,CANCELLED,SOUTH
ORD002897,CUST00846,2025-02-05 06:38:30,PLACED,EAST
ORD002898,CUST00011,2024-08-06 13:10:50,PLACED,EAST
ORD002899,CUST00031,2026-04-18 00:42:04,RETURNED,NORTH
ORD002900,CUST00146,2023-09-17 07:07:49,DELIVERED,WEST
ORD002901,CUST00200,2024-08-29 01:13:28,RETURNED,EAST
ORD002902,CUST00045,2023-11-04 18:53:28,PLACED,SOUTH
ORD002903,CUST00203,2024-02-07 05:54:33,DELIVERED,SOUTH
ORD002904,CUST00225,2026-02-27 14:22:38,DELIVERED,SOUTH
ORD002905,CUST00348,2023-08-03 20:32:42,RETURNED,SOUTH
ORD002906,CUST00183,2026-03-16 00:00:00,SHIPPED,NORTH
ORD002907,CUST00181,2025-12-14 21:41:48,DELIVERED,NORTH
ORD002908,CUST00022,2023-12-06 13:32:28,SHIPPED,WEST
ORD002909,CUST00671,2023-12-18 05:37:10,PLACED,EAST
ORD002910,CUST00959,2025-06-11 03:18:53,SHIPPED,EAST
ORD002911,CUST00468,2026-01-09 14:20:52,SHIPPED,EAST
ORD002912,CUST00829,2024-01-05 11:47:45,DELIVERED,SOUTH
ORD002913,CUST00964,2023-12-12 05:53:59,RETURNED,CENTRAL
ORD002914,CUST00903,2024-02-04 05:47:57,CANCELLED,NORTH
ORD002915,CUST00122,2024-09-09 16:46:41,SHIPPED,SOUTH
ORD002916,CUST00814,2024-08-08 21:39:43,SHIPPED,SOUTH
ORD002917,CUST00546,2024-04-04 12:04:53,CANCELLED,EAST
ORD002918,CUST00326,2023-11-20 00:46:31,RETURNED,WEST
